State,Date,pred.1,pred.2,pred.3,pred.4,pred.5,Dine_In_2020_weekly_pct,scenario
AL,2020/2/17,0,0,0,0,0,0.902031433,
AL,2020/2/24,0,0,0,0,0,0.906939896,
AL,2020/3/2,0,0,0,0,0,0.900391693,
AL,2020/3/9,0,0,0,0,0,0.900153289,
AL,2020/3/16,0,0,0,0,0,0.68451875,
AL,2020/3/23,0,0,0,0,0,0.485313072,
AL,2020/3/30,0,0,0,0,0,0.435757069,
AL,2020/4/6,0,0,0,0,0,0.432381402,
AL,2020/4/13,0,0,0,0,0,0.39325982,
AL,2020/4/20,0,0,0,0,0,0.385810972,
AL,2020/4/27,0,0,0,0,0,0.411108026,
AL,2020/5/4,0,0,0,0,0,0.424291573,
AL,2020/5/11,0,0,0,0,0,0.663125014,
AL,2020/5/18,0,0,0,0,0,0.718067306,
AL,2020/5/25,0,0,0,0,0,0.758072586,
AL,2020/6/1,0,0,0,0,0,0.774942237,
AL,2020/6/8,0,0,0,0,0,0.791964895,
AL,2020/6/15,0,0,0,0,0,0.795286052,
AL,2020/6/22,0,0,0,0,0,0.788126444,
AL,2020/6/29,0,0,0,0,0,0.778166446,
AL,2020/7/6,0.792370739,0.792370739,0.792370739,0.792370739,0.792370739,0.792370739,
AL,2020/10/26,0.920228554,0.713213389,0.675190196,0.59069421,0.493523826,0,bb
AL,2021/4/26,0.920228554,0.713213389,0.675190195,0.59069421,0.493523826,0,bb
AL,2021/4/26,0.912889466,0.705874301,0.667851107,0.583355122,0.486184738,0,gb
AL,2021/4/26,0.951213161,0.744197996,0.706174802,0.621678816,0.524508433,0,gg
AL,2022/1/24,0.86676784,0.659752675,0.621729482,0.537233496,0.440063112,0,bb
AL,2022/1/24,0.859428752,0.652413587,0.614390394,0.529894408,0.432724024,0,gb
AL,2022/1/24,0.897752447,0.690737282,0.652714088,0.568218102,0.471047719,0,gg
AR,2020/2/17,0,0,0,0,0,0.789616589,
AR,2020/2/24,0,0,0,0,0,0.783935358,
AR,2020/3/2,0,0,0,0,0,0.766230747,
AR,2020/3/9,0,0,0,0,0,0.746998705,
AR,2020/3/16,0,0,0,0,0,0.45716035,
AR,2020/3/23,0,0,0,0,0,0.185927158,
AR,2020/3/30,0,0,0,0,0,0.169651723,
AR,2020/4/6,0,0,0,0,0,0.134071832,
AR,2020/4/13,0,0,0,0,0,0.160792763,
AR,2020/4/20,0,0,0,0,0,0.156580077,
AR,2020/4/27,0,0,0,0,0,0.158519403,
AR,2020/5/4,0,0,0,0,0,0.194186363,
AR,2020/5/11,0,0,0,0,0,0.387276729,
AR,2020/5/18,0,0,0,0,0,0.427164664,
AR,2020/5/25,0,0,0,0,0,0.52244375,
AR,2020/6/1,0,0,0,0,0,0.594704853,
AR,2020/6/8,0,0,0,0,0,0.614169965,
AR,2020/6/15,0,0,0,0,0,0.607360101,
AR,2020/6/22,0,0,0,0,0,0.606527795,
AR,2020/6/29,0,0,0,0,0,0.611188294,
AR,2020/7/6,0.612487235,0.612487235,0.612487235,0.612487235,0.612487235,0.612487235,
AR,2020/10/26,0.654942293,0.515523916,0.485950321,0.414128733,0.333857547,0,bb
AR,2021/4/26,0.654942293,0.515523916,0.485950321,0.414128733,0.333857547,0,bb
AR,2021/4/26,0.651097701,0.511679325,0.48210573,0.410284142,0.330012955,0,gb
AR,2021/4/26,0.689421396,0.550003019,0.520429424,0.448607836,0.36833665,0,gg
AR,2022/1/24,0.678937959,0.539519583,0.509945988,0.4381244,0.357853213,0,bb
AR,2022/1/24,0.675093368,0.535674991,0.506101396,0.434279809,0.354008622,0,gb
AR,2022/1/24,0.713417063,0.573998686,0.544425091,0.472603503,0.392332317,0,gg
AZ,2020/2/17,0,0,0,0,0,0.911985107,
AZ,2020/2/24,0,0,0,0,0,0.911322845,
AZ,2020/3/2,0,0,0,0,0,0.908304649,
AZ,2020/3/9,0,0,0,0,0,0.90077048,
AZ,2020/3/16,0,0,0,0,0,0.696121687,
AZ,2020/3/23,0,0,0,0,0,0.542970856,
AZ,2020/3/30,0,0,0,0,0,0.535372014,
AZ,2020/4/6,0,0,0,0,0,0.543477037,
AZ,2020/4/13,0,0,0,0,0,0.546947739,
AZ,2020/4/20,0,0,0,0,0,0.551223766,
AZ,2020/4/27,0,0,0,0,0,0.543201357,
AZ,2020/5/4,0,0,0,0,0,0.54767618,
AZ,2020/5/11,0,0,0,0,0,0.723475296,
AZ,2020/5/18,0,0,0,0,0,0.768089402,
AZ,2020/5/25,0,0,0,0,0,0.793207061,
AZ,2020/6/1,0,0,0,0,0,0.786083785,
AZ,2020/6/8,0,0,0,0,0,0.81003957,
AZ,2020/6/15,0,0,0,0,0,0.791658415,
AZ,2020/6/22,0,0,0,0,0,0.773861512,
AZ,2020/6/29,0,0,0,0,0,0.741450348,
AZ,2020/7/6,0.737913757,0.737913757,0.737913757,0.737913757,0.737913757,0.737913757,
AZ,2020/10/26,0.901518145,0.652254987,0.593107797,0.542410205,0.479038216,0,bb
AZ,2021/4/26,0.901518145,0.652254987,0.593107797,0.542410205,0.479038216,0,bb
AZ,2021/4/26,0.892965825,0.643702667,0.584555477,0.533857885,0.470485896,0,gb
AZ,2021/4/26,0.931289519,0.682026361,0.622879171,0.57218158,0.50880959,0,gg
AZ,2022/1/24,0.896523232,0.647260074,0.588112884,0.537415293,0.474043303,0,bb
AZ,2022/1/24,0.887970912,0.638707754,0.579560564,0.528862972,0.465490983,0,gb
AZ,2022/1/24,0.926294607,0.677031449,0.617884258,0.567186667,0.503814678,0,gg
CA,2020/2/17,0,0,0,0,0,0.797068058,
CA,2020/2/24,0,0,0,0,0,0.791769657,
CA,2020/3/2,0,0,0,0,0,0.786116172,
CA,2020/3/9,0,0,0,0,0,0.742039842,
CA,2020/3/16,0,0,0,0,0,0.409205689,
CA,2020/3/23,0,0,0,0,0,0.354974189,
CA,2020/3/30,0,0,0,0,0,0.352396468,
CA,2020/4/6,0,0,0,0,0,0.33357433,
CA,2020/4/13,0,0,0,0,0,0.348845336,
CA,2020/4/20,0,0,0,0,0,0.34922295,
CA,2020/4/27,0,0,0,0,0,0.355133427,
CA,2020/5/4,0,0,0,0,0,0.346476842,
CA,2020/5/11,0,0,0,0,0,0.346415225,
CA,2020/5/18,0,0,0,0,0,0.378140274,
CA,2020/5/25,0,0,0,0,0,0.43298119,
CA,2020/6/1,0,0,0,0,0,0.481647875,
CA,2020/6/8,0,0,0,0,0,0.537817692,
CA,2020/6/15,0,0,0,0,0,0.555196637,
CA,2020/6/22,0,0,0,0,0,0.56586158,
CA,2020/6/29,0,0,0,0,0,0.527774263,
CA,2020/7/6,0.521035216,0.521035216,0.521035216,0.521035216,0.521035216,0.521035216,
CA,2020/10/26,0.780612691,0.472202342,0.362357561,0.303210371,0.206039987,0,bb
CA,2021/4/26,0.780612691,0.472202342,0.362357561,0.303210371,0.206039987,0,bb
CA,2021/4/26,0.737847862,0.429437514,0.319592733,0.260445543,0.163275159,0,gb
CA,2021/4/26,0.776171557,0.467761209,0.357916427,0.298769237,0.201598853,0,gg
CA,2022/1/24,0.779396362,0.470986013,0.361141232,0.301994042,0.204823658,0,bb
CA,2022/1/24,0.736631533,0.428221185,0.318376404,0.259229213,0.16205883,0,gb
CA,2022/1/24,0.774955228,0.46654488,0.356700098,0.297552908,0.200382524,0,gg
CO,2020/2/17,0,0,0,0,0,0.849302846,
CO,2020/2/24,0,0,0,0,0,0.849717687,
CO,2020/3/2,0,0,0,0,0,0.852705272,
CO,2020/3/9,0,0,0,0,0,0.82771478,
CO,2020/3/16,0,0,0,0,0,0.405004856,
CO,2020/3/23,0,0,0,0,0,0.31248367,
CO,2020/3/30,0,0,0,0,0,0.285870413,
CO,2020/4/6,0,0,0,0,0,0.288607,
CO,2020/4/13,0,0,0,0,0,0.276326139,
CO,2020/4/20,0,0,0,0,0,0.299528929,
CO,2020/4/27,0,0,0,0,0,0.320854742,
CO,2020/5/4,0,0,0,0,0,0.332270282,
CO,2020/5/11,0,0,0,0,0,0.335107988,
CO,2020/5/18,0,0,0,0,0,0.371479337,
CO,2020/5/25,0,0,0,0,0,0.501426646,
CO,2020/6/1,0,0,0,0,0,0.593751839,
CO,2020/6/8,0,0,0,0,0,0.644977493,
CO,2020/6/15,0,0,0,0,0,0.662688931,
CO,2020/6/22,0,0,0,0,0,0.686001319,
CO,2020/6/29,0,0,0,0,0,0.701312753,
CO,2020/7/6,0.698974228,0.698974228,0.698974228,0.698974228,0.698974228,0.698974228,
CO,2020/10/26,0.792793689,0.60690252,0.480158542,0.399887355,0.264693778,0,bb
CO,2021/4/26,0.792793689,0.60690252,0.480158542,0.399887355,0.264693778,0,bb
CO,2021/4/26,0.785593348,0.59970218,0.472958201,0.392687014,0.257493437,0,gb
CO,2021/4/26,0.823917043,0.638025874,0.511281896,0.431010709,0.295817132,0,gg
CO,2022/1/24,0.794575475,0.608684306,0.481940327,0.401669141,0.266475564,0,bb
CO,2022/1/24,0.787375134,0.601483965,0.474739987,0.3944688,0.259275223,0,gb
CO,2022/1/24,0.825698829,0.63980766,0.513063681,0.432792495,0.297598918,0,gg
CT,2020/2/17,0,0,0,0,0,0.834120137,
CT,2020/2/24,0,0,0,0,0,0.821075222,
CT,2020/3/2,0,0,0,0,0,0.819372965,
CT,2020/3/9,0,0,0,0,0,0.779592192,
CT,2020/3/16,0,0,0,0,0,0.410565964,
CT,2020/3/23,0,0,0,0,0,0.316780293,
CT,2020/3/30,0,0,0,0,0,0.302998236,
CT,2020/4/6,0,0,0,0,0,0.31632201,
CT,2020/4/13,0,0,0,0,0,0.276665827,
CT,2020/4/20,0,0,0,0,0,0.267634005,
CT,2020/4/27,0,0,0,0,0,0.274207552,
CT,2020/5/4,0,0,0,0,0,0.279691632,
CT,2020/5/11,0,0,0,0,0,0.284510148,
CT,2020/5/18,0,0,0,0,0,0.404132784,
CT,2020/5/25,0,0,0,0,0,0.504138664,
CT,2020/6/1,0,0,0,0,0,0.54415554,
CT,2020/6/8,0,0,0,0,0,0.590532736,
CT,2020/6/15,0,0,0,0,0,0.62586801,
CT,2020/6/22,0,0,0,0,0,0.630129917,
CT,2020/6/29,0,0,0,0,0,0.616782676,
CT,2020/7/6,0.63732028,0.63732028,0.63732028,0.63732028,0.63732028,0.63732028,
CT,2020/10/26,0.786254331,0.541215973,0.418696793,0.304627212,0.220131227,0,bb
CT,2021/4/26,0.786254331,0.541215973,0.418696793,0.304627212,0.220131227,0,bb
CT,2021/4/26,0.780607638,0.535569279,0.4130501,0.298980519,0.214484533,0,gb
CT,2021/4/26,0.818931333,0.573892974,0.451373795,0.337304214,0.252808228,0,gg
CT,2022/1/24,0.787952245,0.542913886,0.420394707,0.306325126,0.22182914,0,bb
CT,2022/1/24,0.782305552,0.537267193,0.414748014,0.300678433,0.216182447,0,gb
CT,2022/1/24,0.820629247,0.575590888,0.453071708,0.339002127,0.254506142,0,gg
DC,2020/2/17,0,0,0,0,0,0.870167423,
DC,2020/2/24,0,0,0,0,0,0.86356996,
DC,2020/3/2,0,0,0,0,0,0.864885737,
DC,2020/3/9,0,0,0,0,0,0.833560979,
DC,2020/3/16,0,0,0,0,0,0.402796601,
DC,2020/3/23,0,0,0,0,0,0.27257893,
DC,2020/3/30,0,0,0,0,0,0.249924089,
DC,2020/4/6,0,0,0,0,0,0.260572067,
DC,2020/4/13,0,0,0,0,0,0.242975075,
DC,2020/4/20,0,0,0,0,0,0.227813356,
DC,2020/4/27,0,0,0,0,0,0.250631315,
DC,2020/5/4,0,0,0,0,0,0.226458635,
DC,2020/5/11,0,0,0,0,0,0.252598971,
DC,2020/5/18,0,0,0,0,0,0.257415171,
DC,2020/5/25,0,0,0,0,0,0.319079335,
DC,2020/6/1,0,0,0,0,0,0.360744799,
DC,2020/6/8,0,0,0,0,0,0.432796422,
DC,2020/6/15,0,0,0,0,0,0.430955716,
DC,2020/6/22,0,0,0,0,0,0.482245856,
DC,2020/6/29,0,0,0,0,0,0.495270289,
DC,2020/7/6,0.496768181,0.496768181,0.496768181,0.496768181,0.496768181,0.496768181,
DC,2020/10/26,0.863881701,0.45407617,0.365355385,0.247061005,0.183689016,0,bb
DC,2021/4/26,0.863881701,0.45407617,0.365355385,0.247061005,0.183689016,0,bb
DC,2021/4/26,0.861960212,0.452154681,0.363433896,0.245139516,0.181767527,0,gb
DC,2021/4/26,0.900283907,0.490478376,0.401757591,0.283463211,0.220091221,0,gg
DC,2022/1/24,0.820480747,0.410675216,0.321954431,0.203660051,0.140288062,0,bb
DC,2022/1/24,0.818559258,0.408753727,0.320032942,0.201738562,0.138366573,0,gb
DC,2022/1/24,0.856882953,0.447077422,0.358356637,0.240062257,0.176690267,0,gg
DE,2020/2/17,0,0,0,0,0,0.820727818,
DE,2020/2/24,0,0,0,0,0,0.807653741,
DE,2020/3/2,0,0,0,0,0,0.813883569,
DE,2020/3/9,0,0,0,0,0,0.803471198,
DE,2020/3/16,0,0,0,0,0,0.454321224,
DE,2020/3/23,0,0,0,0,0,0.345447915,
DE,2020/3/30,0,0,0,0,0,0.343093235,
DE,2020/4/6,0,0,0,0,0,0.357435495,
DE,2020/4/13,0,0,0,0,0,0.306522878,
DE,2020/4/20,0,0,0,0,0,0.323956557,
DE,2020/4/27,0,0,0,0,0,0.335742504,
DE,2020/5/4,0,0,0,0,0,0.34271844,
DE,2020/5/11,0,0,0,0,0,0.350094462,
DE,2020/5/18,0,0,0,0,0,0.355397835,
DE,2020/5/25,0,0,0,0,0,0.396073551,
DE,2020/6/1,0,0,0,0,0,0.538273754,
DE,2020/6/8,0,0,0,0,0,0.593937388,
DE,2020/6/15,0,0,0,0,0,0.624355816,
DE,2020/6/22,0,0,0,0,0,0.615965478,
DE,2020/6/29,0,0,0,0,0,0.606407462,
DE,2020/7/6,0.597956252,0.597956252,0.597956252,0.597956252,0.597956252,0.597956252,
DE,2020/10/26,0.804614142,0.555350984,0.470854998,0.34411102,0.272289432,0,bb
DE,2021/4/26,0.804614142,0.555350984,0.470854998,0.34411102,0.272289432,0,bb
DE,2021/4/26,0.802349012,0.553085853,0.468589868,0.341845889,0.270024301,0,gb
DE,2021/4/26,0.840672706,0.591409548,0.506913562,0.380169584,0.308347996,0,gg
DE,2022/1/24,0.783478391,0.534215233,0.449719247,0.322975268,0.25115368,0,bb
DE,2022/1/24,0.78121326,0.531950102,0.447454116,0.320710137,0.24888855,0,gb
DE,2022/1/24,0.819536955,0.570273797,0.485777811,0.359033832,0.287212244,0,gg
FL,2020/2/17,0,0,0,0,0,0.870986195,
FL,2020/2/24,0,0,0,0,0,0.867583914,
FL,2020/3/2,0,0,0,0,0,0.867316463,
FL,2020/3/9,0,0,0,0,0,0.854201293,
FL,2020/3/16,0,0,0,0,0,0.581848816,
FL,2020/3/23,0,0,0,0,0,0.308976011,
FL,2020/3/30,0,0,0,0,0,0.288573121,
FL,2020/4/6,0,0,0,0,0,0.2948058,
FL,2020/4/13,0,0,0,0,0,0.270890226,
FL,2020/4/20,0,0,0,0,0,0.279407137,
FL,2020/4/27,0,0,0,0,0,0.293997706,
FL,2020/5/4,0,0,0,0,0,0.458120841,
FL,2020/5/11,0,0,0,0,0,0.530256022,
FL,2020/5/18,0,0,0,0,0,0.590996301,
FL,2020/5/25,0,0,0,0,0,0.643475592,
FL,2020/6/1,0,0,0,0,0,0.666007083,
FL,2020/6/8,0,0,0,0,0,0.711836924,
FL,2020/6/15,0,0,0,0,0,0.700338523,
FL,2020/6/22,0,0,0,0,0,0.675432699,
FL,2020/6/29,0,0,0,0,0,0.648852046,
FL,2020/7/6,0.641956815,0.641956815,0.641956815,0.641956815,0.641956815,0.641956815,
FL,2020/10/26,0.854613017,0.59690026,0.541977869,0.427908289,0.343412303,0,bb
FL,2021/4/26,0.854613017,0.59690026,0.541977869,0.427908289,0.343412303,0,bb
FL,2021/4/26,0.832100457,0.574387701,0.51946531,0.405395729,0.320899743,0,gb
FL,2021/4/26,0.870424152,0.612711395,0.557789005,0.443719424,0.359223438,0,gg
FL,2022/1/24,0.869342475,0.611629718,0.556707328,0.442637747,0.358141761,0,bb
FL,2022/1/24,0.846829916,0.589117159,0.534194768,0.420125187,0.335629201,0,gb
FL,2022/1/24,0.88515361,0.627440853,0.572518463,0.458448882,0.373952896,0,gg
GA,2020/2/17,0,0,0,0,0,0.845515708,
GA,2020/2/24,0,0,0,0,0,0.841003399,
GA,2020/3/2,0,0,0,0,0,0.84315147,
GA,2020/3/9,0,0,0,0,0,0.838213136,
GA,2020/3/16,0,0,0,0,0,0.63645698,
GA,2020/3/23,0,0,0,0,0,0.396667352,
GA,2020/3/30,0,0,0,0,0,0.332634319,
GA,2020/4/6,0,0,0,0,0,0.334565027,
GA,2020/4/13,0,0,0,0,0,0.293535778,
GA,2020/4/20,0,0,0,0,0,0.306443811,
GA,2020/4/27,0,0,0,0,0,0.408392619,
GA,2020/5/4,0,0,0,0,0,0.474532603,
GA,2020/5/11,0,0,0,0,0,0.545000197,
GA,2020/5/18,0,0,0,0,0,0.611191776,
GA,2020/5/25,0,0,0,0,0,0.658398868,
GA,2020/6/1,0,0,0,0,0,0.696218089,
GA,2020/6/8,0,0,0,0,0,0.690675878,
GA,2020/6/15,0,0,0,0,0,0.696747691,
GA,2020/6/22,0,0,0,0,0,0.694626691,
GA,2020/6/29,0,0,0,0,0,0.700349689,
GA,2020/7/6,0.687142882,0.687142882,0.687142882,0.687142882,0.687142882,0.687142882,
GA,2020/10/26,0.812109042,0.575520281,0.520597891,0.436101905,0.330481923,0,bb
GA,2021/4/26,0.812109042,0.575520281,0.520597891,0.436101905,0.330481923,0,bb
GA,2021/4/26,0.795164122,0.558575361,0.503652971,0.419156985,0.313537003,0,gb
GA,2021/4/26,0.833487816,0.596899056,0.541976665,0.45748068,0.351860697,0,gg
GA,2022/1/24,0.796953062,0.560364302,0.505441911,0.420945926,0.315325943,0,bb
GA,2022/1/24,0.780008142,0.543419382,0.488496991,0.404001006,0.298381023,0,gb
GA,2022/1/24,0.818331837,0.581743077,0.526820686,0.4423247,0.336704718,0,gg
IA,2020/2/17,0,0,0,0,0,0.878011329,
IA,2020/2/24,0,0,0,0,0,0.88220202,
IA,2020/3/2,0,0,0,0,0,0.874599742,
IA,2020/3/9,0,0,0,0,0,0.868205965,
IA,2020/3/16,0,0,0,0,0,0.472627151,
IA,2020/3/23,0,0,0,0,0,0.416156188,
IA,2020/3/30,0,0,0,0,0,0.412453605,
IA,2020/4/6,0,0,0,0,0,0.433218545,
IA,2020/4/13,0,0,0,0,0,0.39857193,
IA,2020/4/20,0,0,0,0,0,0.406023246,
IA,2020/4/27,0,0,0,0,0,0.459557908,
IA,2020/5/4,0,0,0,0,0,0.466824638,
IA,2020/5/11,0,0,0,0,0,0.516348517,
IA,2020/5/18,0,0,0,0,0,0.602319434,
IA,2020/5/25,0,0,0,0,0,0.655520153,
IA,2020/6/1,0,0,0,0,0,0.677831043,
IA,2020/6/8,0,0,0,0,0,0.74161107,
IA,2020/6/15,0,0,0,0,0,0.753981253,
IA,2020/6/22,0,0,0,0,0,0.740362761,
IA,2020/6/29,0,0,0,0,0,0.73192736,
IA,2020/7/6,0.731677741,0.731677741,0.731677741,0.731677741,0.731677741,0.731677741,
IA,2020/10/26,0.851306987,0.686539815,0.568245435,0.47952465,0.407703062,0,bb
IA,2021/4/26,0.851306987,0.686539815,0.568245435,0.47952465,0.407703062,0,bb
IA,2021/4/26,0.843469377,0.678702205,0.560407825,0.47168704,0.399865452,0,gb
IA,2021/4/26,0.881793072,0.717025899,0.598731519,0.510010734,0.438189146,0,gg
IA,2022/1/24,0.847136491,0.682369319,0.564074939,0.475354154,0.403532566,0,bb
IA,2022/1/24,0.839298881,0.674531709,0.556237329,0.467516543,0.395694956,0,gb
IA,2022/1/24,0.877622576,0.712855403,0.594561023,0.505840238,0.43401865,0,gg
ID,2020/2/17,0,0,0,0,0,0.928397297,
ID,2020/2/24,0,0,0,0,0,0.928698961,
ID,2020/3/2,0,0,0,0,0,0.924822672,
ID,2020/3/9,0,0,0,0,0,0.923599754,
ID,2020/3/16,0,0,0,0,0,0.85944639,
ID,2020/3/23,0,0,0,0,0,0.775088894,
ID,2020/3/30,0,0,0,0,0,0.758867483,
ID,2020/4/6,0,0,0,0,0,0.729297609,
ID,2020/4/13,0,0,0,0,0,0.721044682,
ID,2020/4/20,0,0,0,0,0,0.731432979,
ID,2020/4/27,0,0,0,0,0,0.742690758,
ID,2020/5/4,0,0,0,0,0,0.7560458,
ID,2020/5/11,0,0,0,0,0,0.777427961,
ID,2020/5/18,0,0,0,0,0,0.848399363,
ID,2020/5/25,0,0,0,0,0,0.858831139,
ID,2020/6/1,0,0,0,0,0,0.861283293,
